id,display_name,works_api_url,works_count,h_index,country_code
https://openalex.org/A5102947545,Mengmeng Jin,https://api.openalex.org/works?filter=author.id:A5102947545,52,20,AU
https://openalex.org/A5047792973,Seyul Kwak,https://api.openalex.org/works?filter=author.id:A5047792973,50,13,KR
https://openalex.org/A5025058751,Daniel Zügner,https://api.openalex.org/works?filter=author.id:A5025058751,48,16,DE
https://openalex.org/A5037393188,Sanshuang Gao,https://api.openalex.org/works?filter=author.id:A5037393188,48,14,CN
https://openalex.org/A5111476622,Huaiyu Li,https://api.openalex.org/works?filter=author.id:A5111476622,44,14,CN
https://openalex.org/A5103949075,Yen‐Yu Chang,https://api.openalex.org/works?filter=author.id:A5103949075,24,8,TW
https://openalex.org/A5048779944,Tobias Kirschstein,https://api.openalex.org/works?filter=author.id:A5048779944,19,7,DE
https://openalex.org/A5022757511,Thomas Magelinski,https://api.openalex.org/works?filter=author.id:A5022757511,18,6,US
https://openalex.org/A5000533982,Ryan Hyon,https://api.openalex.org/works?filter=author.id:A5000533982,14,6,US
https://openalex.org/A5018155177,Alex Chohlas-Wood,https://api.openalex.org/works?filter=author.id:A5018155177,14,6,US
https://openalex.org/A5103220240,Binxuan Huang,https://api.openalex.org/works?filter=author.id:A5103220240,9,6,US
https://openalex.org/A5079443247,Sonia Fereidooni,https://api.openalex.org/works?filter=author.id:A5079443247,7,2,US
https://openalex.org/A5047800987,William Sims Bainbridge,https://api.openalex.org/works?filter=author.id:A5047800987,470,43,US
https://openalex.org/A5084778347,Albert Meijer,https://api.openalex.org/works?filter=author.id:A5084778347,255,52,NL
https://openalex.org/A5031664396,Ann Bostrom,https://api.openalex.org/works?filter=author.id:A5031664396,173,45,US
https://openalex.org/A5079411499,David Banks,https://api.openalex.org/works?filter=author.id:A5079411499,161,29,US
https://openalex.org/A5008696470,Erik P. Bucy,https://api.openalex.org/works?filter=author.id:A5008696470,156,32,US
https://openalex.org/A5014846800,John Skvoretz,https://api.openalex.org/works?filter=author.id:A5014846800,156,38,US
https://openalex.org/A5015885315,Jon Pevehouse,https://api.openalex.org/works?filter=author.id:A5015885315,156,35,US
https://openalex.org/A5103045783,David R. Heise,https://api.openalex.org/works?filter=author.id:A5103045783,149,39,US
https://openalex.org/A5034730160,Barry Markovsky,https://api.openalex.org/works?filter=author.id:A5034730160,111,29,US
https://openalex.org/A5085428364,Marcin Budka,https://api.openalex.org/works?filter=author.id:A5085428364,109,18,GB
https://openalex.org/A5064085103,Vlad Niculae,https://api.openalex.org/works?filter=author.id:A5064085103,101,22,NL
https://openalex.org/A5015035242,Krzysztof Juszczyszyn,https://api.openalex.org/works?filter=author.id:A5015035242,100,14,PL
https://openalex.org/A5110018213,Edward Brent,https://api.openalex.org/works?filter=author.id:A5110018213,82,19,US
https://openalex.org/A5076228560,Thomas M. Leschine,https://api.openalex.org/works?filter=author.id:A5076228560,70,18,US
https://openalex.org/A5109076060,John R. Harrald,https://api.openalex.org/works?filter=author.id:A5109076060,69,17,US
https://openalex.org/A5003689532,George B. Davis,https://api.openalex.org/works?filter=author.id:A5003689532,68,9,US
https://openalex.org/A5103775446,Ann Hayward Walker,https://api.openalex.org/works?filter=author.id:A5103775446,65,15,US
https://openalex.org/A5025947434,Alex Hanna,https://api.openalex.org/works?filter=author.id:A5025947434,62,19,CA
https://openalex.org/A5101666398,Xiaolin Shi,https://api.openalex.org/works?filter=author.id:A5101666398,56,17,US
https://openalex.org/A5000982895,Robert Pavia,https://api.openalex.org/works?filter=author.id:A5000982895,28,7,US
https://openalex.org/A5025427553,Jack Van Thomme,https://api.openalex.org/works?filter=author.id:A5025427553,11,6,US
https://openalex.org/A5071232564,David Lassen,https://api.openalex.org/works?filter=author.id:A5071232564,9,4,US
https://openalex.org/A5032227559,Marcus A. Louie,https://api.openalex.org/works?filter=author.id:A5032227559,5,3,US
https://openalex.org/A5014399182,Simla Ceyhan,https://api.openalex.org/works?filter=author.id:A5014399182,3,2,US
https://openalex.org/A5082129834,Kristen E. Bialik,https://api.openalex.org/works?filter=author.id:A5082129834,3,2,US
https://openalex.org/A5108050911,Weimin Zheng,https://api.openalex.org/works?filter=author.id:A5108050911,708,44,CN
https://openalex.org/A5047878798,Xiaodan Liang,https://api.openalex.org/works?filter=author.id:A5047878798,588,77,CN
https://openalex.org/A5071084001,Peter Eklund,https://api.openalex.org/works?filter=author.id:A5071084001,308,31,AU
https://openalex.org/A5006355592,Mukesh Prasad,https://api.openalex.org/works?filter=author.id:A5006355592,290,34,AU
https://openalex.org/A5077006200,Usman Naseem,https://api.openalex.org/works?filter=author.id:A5077006200,176,28,AU
https://openalex.org/A5081947501,Jarosław Jankowski,https://api.openalex.org/works?filter=author.id:A5081947501,169,23,PL
https://openalex.org/A5023318908,Miriam Lips,https://api.openalex.org/works?filter=author.id:A5023318908,72,14,NZ
https://openalex.org/A5068607680,Andrew Zhai,https://api.openalex.org/works?filter=author.id:A5068607680,33,12,CA
https://openalex.org/A5100763978,Haoyu Chen,https://api.openalex.org/works?filter=author.id:A5100763978,28,7,CN
https://openalex.org/A5071052291,Jiaqi Wen,https://api.openalex.org/works?filter=author.id:A5071052291,18,4,AU
https://openalex.org/A5113919628,Yufeng Ouyang,https://api.openalex.org/works?filter=author.id:A5113919628,17,9,CN
https://openalex.org/A5076926809,Bilong Shen,https://api.openalex.org/works?filter=author.id:A5076926809,15,6,CN
https://openalex.org/A5037605408,Nikil Pancha,https://api.openalex.org/works?filter=author.id:A5037605408,12,6,US
https://openalex.org/A5034808244,Daniele Bellutta,https://api.openalex.org/works?filter=author.id:A5034808244,10,4,US
https://openalex.org/A5000600927,Iuliia Alieva,https://api.openalex.org/works?filter=author.id:A5000600927,9,4,US
https://openalex.org/A5091447107,Paul Baltescu,https://api.openalex.org/works?filter=author.id:A5091447107,9,4,GB
https://openalex.org/A5022585812,Janice T. Blane,https://api.openalex.org/works?filter=author.id:A5022585812,7,3,US
https://openalex.org/A5045705203,Stephen Prochaska,https://api.openalex.org/works?filter=author.id:A5045705203,7,3,US
https://openalex.org/A5026269091,J. D. Moffitt,https://api.openalex.org/works?filter=author.id:A5026269091,5,3,US
https://openalex.org/A5039309158,Zarine Kharazian,https://api.openalex.org/works?filter=author.id:A5039309158,5,2,US
https://openalex.org/A5062907466,Kayla Duskin,https://api.openalex.org/works?filter=author.id:A5062907466,5,1,US
https://openalex.org/A5053236115,Miaofeng Liu,https://api.openalex.org/works?filter=author.id:A5053236115,4,3,CN
https://openalex.org/A5002482464,Sylvie Venuto,https://api.openalex.org/works?filter=author.id:A5002482464,1,1,US
https://openalex.org/A5012563227,Stephanie Blucker,https://api.openalex.org/works?filter=author.id:A5012563227,1,1,US
https://openalex.org/A5043101935,Carly Minow,https://api.openalex.org/works?filter=author.id:A5043101935,1,1,US
https://openalex.org/A5030331889,Stuart Palmer,https://api.openalex.org/works?filter=author.id:A5030331889,336,36,AU
https://openalex.org/A5113478221,Jeff Bilmes,https://api.openalex.org/works?filter=author.id:A5113478221,328,53,US
https://openalex.org/A5100757495,Jing Huang,https://api.openalex.org/works?filter=author.id:A5100757495,206,46,US
https://openalex.org/A5009517302,Deb Verhoeven,https://api.openalex.org/works?filter=author.id:A5009517302,180,11,CA
https://openalex.org/A5017589963,Il‐Chul Moon,https://api.openalex.org/works?filter=author.id:A5017589963,175,20,KR
https://openalex.org/A5019840180,Betina Hollstein,https://api.openalex.org/works?filter=author.id:A5019840180,101,17,DE
https://openalex.org/A5045660489,Brian R. Hirshman,https://api.openalex.org/works?filter=author.id:A5045660489,95,20,US
https://openalex.org/A5009166220,Baharan Mirzasoleiman,https://api.openalex.org/works?filter=author.id:A5009166220,89,20,FR
https://openalex.org/A5102889910,Guangtao Wang,https://api.openalex.org/works?filter=author.id:A5102889910,68,22,CN
https://openalex.org/A5053264719,Michael K. Martin,https://api.openalex.org/works?filter=author.id:A5053264719,57,9,US
https://openalex.org/A5101923852,Sarah Taylor,https://api.openalex.org/works?filter=author.id:A5101923852,49,14,US
https://openalex.org/A5044005828,Ismail Kassou,https://api.openalex.org/works?filter=author.id:A5044005828,47,10,MA
https://openalex.org/A5103083194,Ghita Mezzour,https://api.openalex.org/works?filter=author.id:A5103083194,39,12,MA
https://openalex.org/A5067264969,Ashwin Paranjape,https://api.openalex.org/works?filter=author.id:A5067264969,34,12,US
https://openalex.org/A5073541854,Vejune Zemaityte,https://api.openalex.org/works?filter=author.id:A5073541854,18,4,EE
https://openalex.org/A5014822644,Imane Khaouja,https://api.openalex.org/works?filter=author.id:A5014822644,12,4,MA
https://openalex.org/A5075426054,Jeffrey Reminga,https://api.openalex.org/works?filter=author.id:A5075426054,12,8,US
https://openalex.org/A5071410914,Shaukat Abidi,https://api.openalex.org/works?filter=author.id:A5071410914,11,4,PK
https://openalex.org/A5000826009,Meena Devii Muralikumar,https://api.openalex.org/works?filter=author.id:A5000826009,9,4,US
https://openalex.org/A5082939094,Lachlan Simpson,https://api.openalex.org/works?filter=author.id:A5082939094,8,1,AU
https://openalex.org/A5090275845,Tom Töpfer,https://api.openalex.org/works?filter=author.id:A5090275845,6,4,DE
https://openalex.org/A5079550945,Melinda McClure Haughey,https://api.openalex.org/works?filter=author.id:A5079550945,3,3,US
https://openalex.org/A5088739783,Akanda Wahid-Ul-Ashraf,https://api.openalex.org/works?filter=author.id:A5088739783,3,3,GB
https://openalex.org/A5065980952,Mike Kowalchuck,https://api.openalex.org/works?filter=author.id:A5065980952,2,1,
https://openalex.org/A5064587316,Natasha Kamneva,https://api.openalex.org/works?filter=author.id:A5064587316,1,1,
https://openalex.org/A5001082656,C.‐C. Jay Kuo,https://api.openalex.org/works?filter=author.id:A5001082656,1800,87,US
https://openalex.org/A5111548453,John Horgan,https://api.openalex.org/works?filter=author.id:A5111548453,415,37,IE
https://openalex.org/A5100323773,Wei Wei,https://api.openalex.org/works?filter=author.id:A5100323773,352,22,CN
https://openalex.org/A5035398709,Edoardo M. Airoldi,https://api.openalex.org/works?filter=author.id:A5035398709,255,46,US
https://openalex.org/A5015829772,Bin Wang,https://api.openalex.org/works?filter=author.id:A5015829772,145,21,SG
https://openalex.org/A5073393938,Michael Kenney,https://api.openalex.org/works?filter=author.id:A5073393938,138,29,US
https://openalex.org/A5047826639,Mia Bloom,https://api.openalex.org/works?filter=author.id:A5047826639,115,22,US
https://openalex.org/A5074129504,Fariba Karimi,https://api.openalex.org/works?filter=author.id:A5074129504,105,17,AT
https://openalex.org/A5056228425,Takeshi Kurashima,https://api.openalex.org/works?filter=author.id:A5056228425,99,21,JP
https://openalex.org/A5100781915,Xue Bai,https://api.openalex.org/works?filter=author.id:A5100781915,72,12,US
https://openalex.org/A5051505435,Kurt Braddock,https://api.openalex.org/works?filter=author.id:A5051505435,68,13,US
https://openalex.org/A5100632700,Jing Huang,https://api.openalex.org/works?filter=author.id:A5100632700,67,19,CN
https://openalex.org/A5047607882,Junhuan Zhang,https://api.openalex.org/works?filter=author.id:A5047607882,60,17,CN
https://openalex.org/A5048089055,Elizabeth McGhee Hassrick,https://api.openalex.org/works?filter=author.id:A5048089055,48,12,US
https://openalex.org/A5022054335,Laura K. Nelson,https://api.openalex.org/works?filter=author.id:A5022054335,42,15,CA
https://openalex.org/A5020837924,Maksim Tsvetovat,https://api.openalex.org/works?filter=author.id:A5020837924,35,12,US
https://openalex.org/A5033466254,Aman Tyagi,https://api.openalex.org/works?filter=author.id:A5033466254,35,8,US
https://openalex.org/A5028574041,Michael W. Bigrigg,https://api.openalex.org/works?filter=author.id:A5028574041,32,9,US
https://openalex.org/A5036961942,Cale Horne,https://api.openalex.org/works?filter=author.id:A5036961942,27,6,US
https://openalex.org/A5050370761,Ramón Villa-Cox,https://api.openalex.org/works?filter=author.id:A5050370761,18,6,US
https://openalex.org/A5022477886,Ben Sayre,https://api.openalex.org/works?filter=author.id:A5022477886,6,5,US
https://openalex.org/A5068791842,Peter Vining,https://api.openalex.org/works?filter=author.id:A5068791842,6,1,US
https://openalex.org/A5088860826,Isabel Murdock,https://api.openalex.org/works?filter=author.id:A5088860826,3,2,US
https://openalex.org/A5049989327,Cameron A. Wood,https://api.openalex.org/works?filter=author.id:A5049989327,2,1,US
https://openalex.org/A5067875478,Christine Sowa,https://api.openalex.org/works?filter=author.id:A5067875478,1,1,US
https://openalex.org/A5043740961,Mark S. Roberts,https://api.openalex.org/works?filter=author.id:A5043740961,423,56,US
https://openalex.org/A5090647314,Bradley Malin,https://api.openalex.org/works?filter=author.id:A5090647314,423,54,US
https://openalex.org/A5064753440,Dietram A. Scheufele,https://api.openalex.org/works?filter=author.id:A5064753440,316,72,US
https://openalex.org/A5071968122,Bruce Y. Lee,https://api.openalex.org/works?filter=author.id:A5071968122,314,55,US
https://openalex.org/A5047977904,Mitchell J. Small,https://api.openalex.org/works?filter=author.id:A5047977904,284,41,US
https://openalex.org/A5011362394,Guido Cervone,https://api.openalex.org/works?filter=author.id:A5011362394,233,34,US
https://openalex.org/A5100323842,Wei Wei,https://api.openalex.org/works?filter=author.id:A5100323842,221,28,CN
https://openalex.org/A5063080572,Paul S. Fischbeck,https://api.openalex.org/works?filter=author.id:A5063080572,144,36,US
https://openalex.org/A5041560015,J. N. Walton,https://api.openalex.org/works?filter=author.id:A5041560015,65,28,US
https://openalex.org/A5032871012,Maria Brbić,https://api.openalex.org/works?filter=author.id:A5032871012,54,21,CH
https://openalex.org/A5022336015,Kaidi Cao,https://api.openalex.org/works?filter=author.id:A5022336015,51,19,US
https://openalex.org/A5009370402,Laura Graham Holmes,https://api.openalex.org/works?filter=author.id:A5009370402,42,13,US
https://openalex.org/A5005056736,David Tomblin,https://api.openalex.org/works?filter=author.id:A5005056736,39,11,US
https://openalex.org/A5085310285,Nicole M. Krause,https://api.openalex.org/works?filter=author.id:A5085310285,35,13,US
https://openalex.org/A5048901866,Indira Sen,https://api.openalex.org/works?filter=author.id:A5048901866,34,9,DE
https://openalex.org/A5088613770,Collette Sosnowy,https://api.openalex.org/works?filter=author.id:A5088613770,31,11,US
https://openalex.org/A5005003544,Isabelle Freiling,https://api.openalex.org/works?filter=author.id:A5005003544,29,10,US
https://openalex.org/A5088227654,Craig Schreiber,https://api.openalex.org/works?filter=author.id:A5088227654,22,10,US
https://openalex.org/A5102186278,Jianhua Xu,https://api.openalex.org/works?filter=author.id:A5102186278,13,7,CN
https://openalex.org/A5005141159,Michael J. Lanham,https://api.openalex.org/works?filter=author.id:A5005141159,12,5,US
https://openalex.org/A5036724400,Michael J. Ashworth,https://api.openalex.org/works?filter=author.id:A5036724400,8,6,US
https://openalex.org/A5034442887,Shannon L. Isovitsch,https://api.openalex.org/works?filter=author.id:A5034442887,5,3,US
https://openalex.org/A5078410925,Joe Nudell,https://api.openalex.org/works?filter=author.id:A5078410925,5,3,US
https://openalex.org/A5023884238,Virginia L. Bedford,https://api.openalex.org/works?filter=author.id:A5023884238,2,1,US
https://openalex.org/A5026696092,Curtis M. Topper,https://api.openalex.org/works?filter=author.id:A5026696092,2,1,US
https://openalex.org/A5057036419,Elaine Larson,https://api.openalex.org/works?filter=author.id:A5057036419,713,88,US
https://openalex.org/A5038579832,Suzanne Bakken,https://api.openalex.org/works?filter=author.id:A5038579832,551,64,US
https://openalex.org/A5080795738,Kristine M. Gebbie,https://api.openalex.org/works?filter=author.id:A5080795738,257,34,AU
https://openalex.org/A5017465110,Gregory L. Alexander,https://api.openalex.org/works?filter=author.id:A5017465110,254,32,US
https://openalex.org/A5082358091,Myra Marx Ferree,https://api.openalex.org/works?filter=author.id:A5082358091,230,45,US
https://openalex.org/A5058506527,Kalyan S. Pasupathy,https://api.openalex.org/works?filter=author.id:A5058506527,176,23,US
https://openalex.org/A5079167360,Michael D. Caldwell,https://api.openalex.org/works?filter=author.id:A5079167360,150,37,
https://openalex.org/A5038022072,Linsey M. Steege,https://api.openalex.org/works?filter=author.id:A5038022072,117,28,US
https://openalex.org/A5009090478,Sheila M. Gephart,https://api.openalex.org/works?filter=author.id:A5009090478,110,25,US
https://openalex.org/A5008016791,Judith A. Effken,https://api.openalex.org/works?filter=author.id:A5008016791,103,25,US
https://openalex.org/A5076384465,Jacqueline Merrill,https://api.openalex.org/works?filter=author.id:A5076384465,99,27,US
https://openalex.org/A5031068694,Barbara B. Brewer,https://api.openalex.org/works?filter=author.id:A5031068694,79,23,US
https://openalex.org/A5109221121,Maxine L. Rockoff,https://api.openalex.org/works?filter=author.id:A5109221121,32,11,US
https://openalex.org/A5000756061,Ben Grunwald,https://api.openalex.org/works?filter=author.id:A5000756061,31,9,US
https://openalex.org/A5022481882,John Rappaport,https://api.openalex.org/works?filter=author.id:A5022481882,31,8,US
https://openalex.org/A5054365077,Suvrat Bhooshan,https://api.openalex.org/works?filter=author.id:A5054365077,13,7,IL
https://openalex.org/A5040701706,Sally W. Aboelela,https://api.openalex.org/works?filter=author.id:A5040701706,9,7,EG
https://openalex.org/A5090012495,Jean-Baptiste Boin,https://api.openalex.org/works?filter=author.id:A5090012495,9,5,US
https://openalex.org/A5021335359,Keniel Yao,https://api.openalex.org/works?filter=author.id:A5021335359,6,3,US
https://openalex.org/A5006930741,Skanda Shridhar,https://api.openalex.org/works?filter=author.id:A5006930741,5,1,US
https://openalex.org/A5003323323,Martha Harty,https://api.openalex.org/works?filter=author.id:A5003323323,4,2,US
https://openalex.org/A5009003608,Aju Thalappillil Scaria,https://api.openalex.org/works?filter=author.id:A5009003608,3,2,US
https://openalex.org/A5053378150,Ahmed Cherif,https://api.openalex.org/works?filter=author.id:A5053378150,3,2,US
https://openalex.org/A5091430514,E. Bradley Strecker,https://api.openalex.org/works?filter=author.id:A5091430514,2,2,US
https://openalex.org/A5005292996,Rose Marie Philip,https://api.openalex.org/works?filter=author.id:A5005292996,1,1,US
https://openalex.org/A5112712257,Jay F. Nunamaker,https://api.openalex.org/works?filter=author.id:A5112712257,503,69,US
https://openalex.org/A5041411617,Andrew Z. Wang,https://api.openalex.org/works?filter=author.id:A5041411617,477,62,US
https://openalex.org/A5021985785,Bradley T. Ewing,https://api.openalex.org/works?filter=author.id:A5021985785,224,39,US
https://openalex.org/A5070850690,Linda K. Nozick,https://api.openalex.org/works?filter=author.id:A5070850690,221,34,US
https://openalex.org/A5101571342,Matthias Meyer,https://api.openalex.org/works?filter=author.id:A5101571342,219,19,DE
https://openalex.org/A5082579613,Rachel A. Davidson,https://api.openalex.org/works?filter=author.id:A5082579613,164,33,US
https://openalex.org/A5081428282,Nikhil Rao,https://api.openalex.org/works?filter=author.id:A5081428282,143,22,IN
https://openalex.org/A5048806623,Miriam J. Metzger,https://api.openalex.org/works?filter=author.id:A5048806623,117,41,US
https://openalex.org/A5051088603,Leah A. Lievrouw,https://api.openalex.org/works?filter=author.id:A5051088603,104,29,US
https://openalex.org/A5044453885,Alison J. Culyba,https://api.openalex.org/works?filter=author.id:A5044453885,96,17,US
https://openalex.org/A5015710623,James Kendra,https://api.openalex.org/works?filter=author.id:A5015710623,85,20,US
https://openalex.org/A5039066271,Kar‐Hai Chu,https://api.openalex.org/works?filter=author.id:A5039066271,83,23,US
https://openalex.org/A5100705950,Michael Chen,https://api.openalex.org/works?filter=author.id:A5100705950,78,16,US
https://openalex.org/A5036570838,Ming‐Yuan Chih,https://api.openalex.org/works?filter=author.id:A5036570838,68,18,US
https://openalex.org/A5035634006,Válter Martins,https://api.openalex.org/works?filter=author.id:A5035634006,51,10,US
https://openalex.org/A5044617826,Michael A. Zaggl,https://api.openalex.org/works?filter=author.id:A5044617826,50,10,DK
https://openalex.org/A5089061777,Jacqueline M. Burgette,https://api.openalex.org/works?filter=author.id:A5089061777,49,11,US
https://openalex.org/A5100632698,Jing Huang,https://api.openalex.org/works?filter=author.id:A5100632698,41,14,CN
https://openalex.org/A5108530792,Thomas A. Longstaff,https://api.openalex.org/works?filter=author.id:A5108530792,36,21,US
https://openalex.org/A5033952401,Chongyang Bai,https://api.openalex.org/works?filter=author.id:A5033952401,34,9,CN
https://openalex.org/A5034688359,Jacquelin Rankine,https://api.openalex.org/works?filter=author.id:A5034688359,23,6,US
https://openalex.org/A5028159300,Maggie León-Corwin,https://api.openalex.org/works?filter=author.id:A5028159300,20,6,US
https://openalex.org/A5007468024,Kacem Abida,https://api.openalex.org/works?filter=author.id:A5007468024,18,4,US
https://openalex.org/A5074227937,Jonathan Keeling,https://api.openalex.org/works?filter=author.id:A5074227937,17,6,US
https://openalex.org/A5026132127,Alexia Stock,https://api.openalex.org/works?filter=author.id:A5026132127,5,3,US
https://openalex.org/A5080552381,Jeremy M. Kahn,https://api.openalex.org/works?filter=author.id:A5080552381,424,68,US
https://openalex.org/A5019622072,Silvia Miksch,https://api.openalex.org/works?filter=author.id:A5019622072,335,45,AT
https://openalex.org/A5075777334,David H. Gustafson,https://api.openalex.org/works?filter=author.id:A5075777334,314,67,US
https://openalex.org/A5035673544,Matthew R. Rosengart,https://api.openalex.org/works?filter=author.id:A5035673544,222,49,US
https://openalex.org/A5005355207,Wolfgang Aigner,https://api.openalex.org/works?filter=author.id:A5005355207,183,31,AT
https://openalex.org/A5009666613,Vanessa Hill,https://api.openalex.org/works?filter=author.id:A5009666613,170,9,GB
https://openalex.org/A5037159442,Li Pan,https://api.openalex.org/works?filter=author.id:A5037159442,156,17,CN
https://openalex.org/A5086207985,Jeffrey C. Johnson,https://api.openalex.org/works?filter=author.id:A5086207985,114,24,US
https://openalex.org/A5035804681,Tyler A. Scott,https://api.openalex.org/works?filter=author.id:A5035804681,109,22,US
https://openalex.org/A5107857343,Bernhard Schoelkopf,https://api.openalex.org/works?filter=author.id:A5107857343,87,20,DE
https://openalex.org/A5053156269,Sebastian Raschka,https://api.openalex.org/works?filter=author.id:A5053156269,69,22,US
https://openalex.org/A5079709784,Bryan McLaughlin,https://api.openalex.org/works?filter=author.id:A5079709784,56,15,US
https://openalex.org/A5067136327,Lukas Zenk,https://api.openalex.org/works?filter=author.id:A5067136327,54,13,AT
https://openalex.org/A5017776752,Tracy Van Holt,https://api.openalex.org/works?filter=author.id:A5017776752,45,19,US
https://openalex.org/A5068198932,Billie S. Davis,https://api.openalex.org/works?filter=author.id:A5068198932,44,13,US
https://openalex.org/A5103198578,Hongyu Ren,https://api.openalex.org/works?filter=author.id:A5103198578,44,19,CN
https://openalex.org/A5049969740,Kang Namkoong,https://api.openalex.org/works?filter=author.id:A5049969740,36,18,US
https://openalex.org/A5071447518,Pranav Jindal,https://api.openalex.org/works?filter=author.id:A5071447518,31,9,IN
https://openalex.org/A5054248452,Paolo Federico,https://api.openalex.org/works?filter=author.id:A5054248452,27,11,FR
https://openalex.org/A5033334482,Cindy Y. Teng,https://api.openalex.org/works?filter=author.id:A5033334482,21,11,US
https://openalex.org/A5034288343,Qiantong Gao,https://api.openalex.org/works?filter=author.id:A5034288343,9,3,CN
https://openalex.org/A5059339287,Jesse St. Charles,https://api.openalex.org/works?filter=author.id:A5059339287,9,6,US
https://openalex.org/A5063203053,James D. Brinkley,https://api.openalex.org/works?filter=author.id:A5063203053,4,3,US
https://openalex.org/A5002130916,Yushi Bai,https://api.openalex.org/works?filter=author.id:A5002130916,2,1,
https://openalex.org/A5111723443,Min-Woo Kwon,https://api.openalex.org/works?filter=author.id:A5111723443,1,1,US
https://openalex.org/A5100455171,Pan Li,https://api.openalex.org/works?filter=author.id:A5100455171,507,45,CN
https://openalex.org/A5057774051,Simon Buckingham Shum,https://api.openalex.org/works?filter=author.id:A5057774051,319,53,AU
https://openalex.org/A5100457326,Zhao Hai,https://api.openalex.org/works?filter=author.id:A5100457326,310,16,CN
https://openalex.org/A5037627275,Stephen B. Johnson,https://api.openalex.org/works?filter=author.id:A5037627275,284,49,GB
https://openalex.org/A5014921173,Inhan Kim,https://api.openalex.org/works?filter=author.id:A5014921173,222,21,KR
https://openalex.org/A5100423964,Hui Li,https://api.openalex.org/works?filter=author.id:A5100423964,185,23,CN
https://openalex.org/A5011523210,Kirsty Kitto,https://api.openalex.org/works?filter=author.id:A5011523210,144,22,AU
https://openalex.org/A5100347838,Ming Liu,https://api.openalex.org/works?filter=author.id:A5100347838,118,27,CN
https://openalex.org/A5065985674,Steven Diamond,https://api.openalex.org/works?filter=author.id:A5065985674,104,32,US
https://openalex.org/A5000548595,Jun Ai,https://api.openalex.org/works?filter=author.id:A5000548595,85,17,CN
https://openalex.org/A5060027762,Zhan Su,https://api.openalex.org/works?filter=author.id:A5060027762,45,15,CN
https://openalex.org/A5071978262,Thomas Koehler,https://api.openalex.org/works?filter=author.id:A5071978262,34,10,DE
https://openalex.org/A5024097718,Michael E. Bales,https://api.openalex.org/works?filter=author.id:A5024097718,30,14,US
https://openalex.org/A5108063115,Binxuan Huang,https://api.openalex.org/works?filter=author.id:A5108063115,30,11,CN
https://openalex.org/A5114056659,Boubacar Diallo,https://api.openalex.org/works?filter=author.id:A5114056659,21,5,GN
https://openalex.org/A5070791437,Frank Künkel,https://api.openalex.org/works?filter=author.id:A5070791437,20,7,US
https://openalex.org/A5073970795,Luye Bao,https://api.openalex.org/works?filter=author.id:A5073970795,14,9,CN
https://openalex.org/A5090518882,Anqi Shao,https://api.openalex.org/works?filter=author.id:A5090518882,13,7,US
https://openalex.org/A5052186672,Abhijit Sharang,https://api.openalex.org/works?filter=author.id:A5052186672,12,5,US
https://openalex.org/A5083500004,Janna Caspersen,https://api.openalex.org/works?filter=author.id:A5083500004,11,1,US
https://openalex.org/A5110289533,Christopher Wong,https://api.openalex.org/works?filter=author.id:A5110289533,9,5,GB
https://openalex.org/A5049459853,Aleksandr Gromov,https://api.openalex.org/works?filter=author.id:A5049459853,6,1,RU
https://openalex.org/A5084336105,Nikhil Sarathy,https://api.openalex.org/works?filter=author.id:A5084336105,4,3,AU
https://openalex.org/A5053586070,Gerhard Thiem,https://api.openalex.org/works?filter=author.id:A5053586070,2,2,DE
https://openalex.org/A5083987276,Cathleen M. Stuetzer,https://api.openalex.org/works?filter=author.id:A5083987276,2,2,DE
https://openalex.org/A5045020317,David Garlan,https://api.openalex.org/works?filter=author.id:A5045020317,252,34,US
https://openalex.org/A5026111773,Dominique Brossard,https://api.openalex.org/works?filter=author.id:A5026111773,250,55,US
https://openalex.org/A5016481368,Markus Bräuer,https://api.openalex.org/works?filter=author.id:A5016481368,215,43,US
https://openalex.org/A5057348711,Bradley Schmerl,https://api.openalex.org/works?filter=author.id:A5057348711,195,39,US
https://openalex.org/A5089041260,Shiyu Yang,https://api.openalex.org/works?filter=author.id:A5089041260,163,13,CN
https://openalex.org/A5050618414,Jusung Lee,https://api.openalex.org/works?filter=author.id:A5050618414,146,16,US
https://openalex.org/A5047332384,Orieta Celiku,https://api.openalex.org/works?filter=author.id:A5047332384,121,16,US
https://openalex.org/A5088449825,Armin Eberlein,https://api.openalex.org/works?filter=author.id:A5088449825,118,23,CA
https://openalex.org/A5089345020,David A. Podeszwa,https://api.openalex.org/works?filter=author.id:A5089345020,117,27,US
https://openalex.org/A5007211079,James F. Mooney,https://api.openalex.org/works?filter=author.id:A5007211079,112,25,US
https://openalex.org/A5047957075,Gerri Lamb,https://api.openalex.org/works?filter=author.id:A5047957075,75,21,US
https://openalex.org/A5037332242,Joyce A. Verran,https://api.openalex.org/works?filter=author.id:A5037332242,66,21,US
https://openalex.org/A5102889918,Li Jiang,https://api.openalex.org/works?filter=author.id:A5102889918,58,14,CN
https://openalex.org/A5000146150,Christopher D. Wirz,https://api.openalex.org/works?filter=author.id:A5000146150,39,14,US
https://openalex.org/A5052845887,Anita Patil,https://api.openalex.org/works?filter=author.id:A5052845887,39,10,IN
https://openalex.org/A5032660787,Angela Ai,https://api.openalex.org/works?filter=author.id:A5032660787,36,10,US
https://openalex.org/A5079587846,Pauline Ho,https://api.openalex.org/works?filter=author.id:A5079587846,33,11,US
